Episode,TotalGlobalSteps,MeanActionJitter,MeanMechJitter,MeanLinearSpeed
1432,0,0.091150,0.717179,0.765543
1433,0,0.087040,0.683512,0.695111
1434,0,0.089554,0.726647,0.780434
1435,0,0.092960,0.755869,0.801784
1436,0,0.095536,0.757952,0.890901
1437,0,0.093841,0.767337,0.875213
1438,0,0.081436,0.639960,0.644762
1439,0,0.089819,0.734961,0.724268
1440,0,0.086488,0.687099,0.696900
1441,0,0.090156,0.719840,0.813105
1442,0,0.082488,0.628174,0.631737
1443,0,0.082363,0.698879,0.653654
1444,0,0.093000,0.767072,0.857419
1445,0,0.084864,0.714283,0.760300
1446,0,0.080907,0.606735,0.612025
1447,0,0.088875,0.725378,0.671318
1448,0,0.093272,0.754039,1.103393
1449,0,0.090817,0.740676,0.811078
1450,0,0.097332,0.789701,0.690761
1451,0,0.081883,0.638568,1.010479
1452,0,0.088927,0.720462,0.741027
1453,0,0.025280,0.278546,0.547634
1454,0,0.089064,0.732103,0.884134
1455,0,0.088080,0.745916,0.761867
1456,0,0.086916,0.702261,0.720494
1457,0,0.094691,0.766586,0.984176
1458,0,0.086561,0.701146,0.786510
1459,0,0.091686,0.752488,0.827876
1460,0,0.101602,0.840344,0.832191
1461,0,0.084336,0.680875,0.757517
1462,0,0.087595,0.709288,0.728434
1463,0,0.087708,0.740369,0.785920
1464,0,0.086122,0.683811,0.637911
1465,0,0.090389,0.765186,0.886500
1466,0,0.087801,0.713641,0.715851
1467,0,0.092876,0.800336,0.874241
1468,0,0.087463,0.701748,0.732316
1469,0,0.093670,0.752444,0.785691
1470,0,0.085700,0.704094,0.708358
1471,0,0.086742,0.727363,0.881761
1472,0,0.087729,0.749619,0.964546
1473,0,0.088078,0.721438,0.759187
1474,0,0.091444,0.784708,0.776546
1475,0,0.090523,0.707642,0.934687
1476,0,0.084620,0.613636,0.639144
1477,0,0.087771,0.787803,0.934753
1478,0,0.097384,0.751302,0.841576
1479,0,0.091587,0.774307,0.855527
1480,0,0.087744,0.752103,0.766394
1481,0,0.086329,0.706436,0.677854
1482,0,0.093218,0.717334,0.814839
1483,0,0.082076,0.673619,0.657669
1484,0,0.085395,0.676018,0.698709
1485,0,0.084419,0.693852,0.661494
1486,0,0.081564,0.634706,0.730671
1487,0,0.090847,0.713349,0.658667
1488,0,0.086544,0.720976,0.741156
1489,0,0.085884,0.670380,0.781790
1490,0,0.090521,0.721109,0.674422
1491,0,0.083694,0.667623,0.676338
1492,0,0.087098,0.710585,0.788938
1493,0,0.087390,0.700416,0.648671
1494,0,0.093429,0.743282,0.961848
1495,0,0.091092,0.765901,0.912233
1496,0,0.086697,0.688101,0.680043
1497,0,0.093077,0.759998,0.823629
1498,0,0.086490,0.694391,0.758405
1499,0,0.089086,0.693768,0.664009
1500,0,0.096551,0.788390,0.864462
1501,0,0.089636,0.745514,0.780858
1502,0,0.086151,0.679615,0.667685
1503,0,0.084798,0.664344,0.637128
1504,0,0.088606,0.710296,0.762545
1505,0,0.095186,0.775532,0.944164
1506,0,0.086155,0.768957,0.856964
1507,0,0.092057,0.719069,0.772837
1508,0,0.087263,0.693474,0.845508
1509,0,0.088943,0.694382,0.676108
1510,0,0.087109,0.689831,0.646281
1511,0,0.089307,0.785205,0.745681
1512,0,0.084002,0.653671,0.600737
1513,0,0.086577,0.684158,0.615601
1514,0,0.094540,0.841109,1.087482
1515,0,0.085654,0.693959,0.615133
1516,0,0.086539,0.658732,0.858648
1517,0,0.089469,0.770189,0.838842
1518,0,0.087417,0.711651,0.667361
1519,0,0.080202,0.668532,1.005966
1520,0,0.056778,0.368457,0.561990
1521,0,0.085157,0.658938,0.629482
1522,0,0.087133,0.698709,0.680857
1523,0,0.092866,0.732629,0.964808
1524,0,0.091150,0.743845,1.124169
1525,0,0.081226,0.645476,0.624869
1526,0,0.095144,0.842499,0.766015
1527,0,0.089767,0.776189,0.985532
1528,0,0.090853,0.753203,0.716419
1529,0,0.086462,0.660358,0.655676
1530,0,0.092920,0.735356,0.692341
1531,0,0.092649,0.770805,0.772384
1532,0,0.095304,0.778508,0.703883
1533,0,0.093913,0.711821,0.950113
1534,0,0.085808,0.665209,0.673087
1535,0,0.085298,0.679476,0.621899
1536,0,0.083372,0.681726,0.694197
1537,0,0.090186,0.771420,0.733038
1538,0,0.081177,0.706041,0.826216
1539,0,0.087776,0.704641,0.701593
1540,0,0.085747,0.671216,0.684284
1541,0,0.086325,0.721523,0.834285
1542,0,0.087209,0.691605,0.757507
1543,0,0.088331,0.732652,0.858466
1544,0,0.095147,0.753163,0.986230
1545,0,0.087617,0.730746,0.727411
1546,0,0.087576,0.732255,0.713054
1547,0,0.084691,0.665904,0.608843
1548,0,0.085914,0.686531,0.682999
1549,0,0.087670,0.720207,0.879117
1550,0,0.088224,0.718341,0.736504
1551,0,0.088745,0.724472,0.664641
1552,0,0.085768,0.717747,0.731628
1553,0,0.083681,0.645549,0.689509
1554,0,0.093348,0.767973,0.817073
1555,0,0.081733,0.646911,0.634448
1556,0,0.088786,0.725640,0.678381
1557,0,0.086902,0.676447,0.681737
1558,0,0.094306,0.847679,0.811569
1559,0,0.088608,0.631246,0.683927
1560,0,0.091834,0.677144,0.941325
1561,0,0.086939,0.699389,0.711130
1562,0,0.093839,0.777809,0.710488
1563,0,0.086380,0.666954,0.670178
1564,0,0.086376,0.665507,0.560211
1565,0,0.092597,0.753223,0.760637
1566,0,0.086549,0.660691,0.675529
1567,0,0.084185,0.643108,0.812076
1568,0,0.089898,0.744379,0.710316
1569,0,0.083003,0.688768,0.711365
1570,0,0.093524,0.765831,0.792392
1571,0,0.092942,0.786705,0.792120
1572,0,0.088900,0.759959,0.702702
1573,0,0.084447,0.675716,0.646686
1574,0,0.092081,0.721820,0.871363
1575,0,0.101699,0.839198,0.962154
1576,0,0.086645,0.708669,0.777302
1577,0,0.087450,0.712094,0.689539
1578,0,0.090771,0.718712,0.843252
1579,0,0.088181,0.702561,0.889986
1580,0,0.087558,0.714240,0.786000
1581,0,0.093752,0.761341,0.807109
1582,0,0.093303,0.729569,0.925649
1583,0,0.087048,0.683037,0.664149
1584,0,0.084058,0.658867,0.600310
1585,0,0.083265,0.676098,0.616971
1586,0,0.082107,0.662553,0.700763
1587,0,0.092973,0.786446,0.660519
1588,0,0.094812,0.762614,0.821165
1589,0,0.086841,0.718962,0.857315
1590,0,0.089087,0.732044,0.779841
1591,0,0.082804,0.634497,0.743021
1592,0,0.087322,0.677781,0.675820
1593,0,0.079259,0.591189,0.529917
1594,0,0.088217,0.735958,1.125622
1595,0,0.087396,0.703996,0.628331
1596,0,0.085663,0.669656,0.712068
1597,0,0.086297,0.691493,0.878891
1598,0,0.081795,0.635069,0.679854
1599,0,0.094170,0.709675,1.025411
1600,0,0.086066,0.685676,0.701447
1601,0,0.086618,0.674325,0.708958
1602,0,0.083350,0.712079,0.693284
1603,0,0.081661,0.646114,0.729470
1604,0,0.091796,0.786399,0.925527
1605,0,0.095156,0.767966,0.680751
1606,0,0.091277,0.758674,0.711776
1607,0,0.083139,0.676530,0.665825
1608,0,0.085121,0.685661,0.726779
1609,0,0.083193,0.656726,0.683538
1610,0,0.083377,0.667918,0.620119
1611,0,0.087686,0.686786,0.788739
1612,0,0.084128,0.643610,0.628385
1613,0,0.102893,0.767643,0.854145
1614,0,0.101997,0.866021,0.926781
1615,0,0.094093,0.781688,0.791520
1616,0,0.097688,0.813151,0.909704
1617,0,0.085461,0.698632,0.607092
1618,0,0.085376,0.666392,0.692425
1619,0,0.080124,0.613239,1.110961
1620,0,0.088657,0.748766,0.730472
1621,0,0.088656,0.745358,0.668321
1622,0,0.089799,0.759051,0.880886
1623,0,0.091600,0.735128,0.757438
1624,0,0.093786,0.767993,0.833952
1625,0,0.084601,0.668581,0.633348
1626,0,0.089809,0.730121,0.707493
1627,0,0.083716,0.636576,0.622770
1628,0,0.095099,0.799642,0.981685
1629,0,0.087624,0.686620,0.665066
1630,0,0.081405,0.626458,0.648268
1631,0,0.081778,0.635195,0.589876
1632,0,0.087307,0.698065,0.822070
1633,0,0.092535,0.765043,0.756736
1634,0,0.095590,0.824091,0.862370
1635,0,0.086800,0.676198,0.803307
1636,0,0.084454,0.660685,0.639369
1637,0,0.081401,0.623123,0.627028
1638,0,0.091153,0.766347,0.701930
1639,0,0.088641,0.710009,0.691595
1640,0,0.097138,0.850438,0.841229
1641,0,0.091916,0.751854,0.816892
1642,0,0.081584,0.651491,0.747720
1643,0,0.087362,0.745472,0.822469
1644,0,0.091708,0.753448,0.740406
1645,0,0.097664,0.856796,0.807836
1646,0,0.089984,0.711992,0.664597
1647,0,0.085069,0.680417,0.624011
1648,0,0.092066,0.779596,0.704913
1649,0,0.089137,0.701882,0.666880
1650,0,0.087319,0.692852,0.764888
1651,0,0.086214,0.659600,0.827855
1652,0,0.093021,0.742181,0.898526
1653,0,0.087729,0.693323,0.785534
1654,0,0.096662,0.809709,0.979971
1655,0,0.091799,0.779882,1.001687
1656,0,0.090535,0.732138,0.801119
1657,0,0.092238,0.814826,0.944265
1658,0,0.086538,0.692744,0.727083
1659,0,0.091061,0.750067,0.891770
1660,0,0.086247,0.688871,0.728161
1661,0,0.092781,0.764546,0.830589
1662,0,0.092419,0.744871,1.014758
1663,0,0.088737,0.696975,0.741815
1664,0,0.084028,0.658627,0.757401
1665,0,0.091942,0.720406,0.786360
1666,0,0.096637,0.828711,0.927945
1667,0,0.094037,0.754513,0.788986
1668,0,0.085165,0.674160,0.750789
1669,0,0.093167,0.768131,0.839590
1670,0,0.079179,0.625619,0.619095
1671,0,0.080437,0.615838,0.618185
1672,0,0.082818,0.645914,0.718232
1673,0,0.093697,0.762872,1.033658
1674,0,0.091686,0.754598,0.782670
1675,0,0.081968,0.677269,0.669480
1676,0,0.083752,0.634092,0.690460
1677,0,0.089418,0.703644,0.784821
1678,0,0.093408,0.782401,0.893040
1679,0,0.083793,0.683754,0.747687
1680,0,0.085212,0.681924,0.695935
1681,0,0.046169,0.287523,0.561264
1682,0,0.088751,0.715277,0.853846
1683,0,0.089140,0.687464,0.795067
1684,0,0.088456,0.714711,0.762497
1685,0,0.087062,0.710775,0.814915
1686,0,0.086353,0.666341,0.668687
1687,0,0.091947,0.752867,0.705506
1688,0,0.083095,0.648490,0.631098
1689,0,0.079727,0.622642,0.624903
1690,0,0.078693,0.610630,0.560219
1691,0,0.090295,0.685588,0.655943
1692,0,0.083203,0.636501,0.765161
1693,0,0.078082,0.640735,0.605594
1694,0,0.088509,0.755778,0.807660
1695,0,0.090903,0.746219,0.696914
1696,0,0.100837,0.840812,1.027679
1697,0,0.087958,0.757061,0.810053
1698,0,0.090544,0.715421,0.771611
1699,0,0.092466,0.760074,0.781554
1700,0,0.084643,0.664075,0.624256
1701,0,0.082005,0.644387,0.687950
1702,0,0.091773,0.715393,0.710265
1703,0,0.087242,0.719439,0.662035
1704,0,0.097747,0.794371,0.866719
1705,0,0.087100,0.689694,0.736312
1706,0,0.084146,0.695685,0.664618
1707,0,0.093543,0.761738,0.861557
1708,0,0.093347,0.755194,0.792287
1709,0,0.093141,0.741863,0.884882
1710,0,0.087047,0.702474,0.858309
1711,0,0.093496,0.821739,0.888874
1712,0,0.081908,0.733523,1.098729
1713,0,0.087151,0.701712,0.715124
1714,0,0.086546,0.694612,0.678233
1715,0,0.086890,0.658673,0.709463
1716,0,0.089180,0.731569,0.884775
1717,0,0.086463,0.659759,0.498688
1718,0,0.086403,0.692203,0.637959
1719,0,0.087021,0.706717,0.773948
1720,0,0.096132,0.807444,0.900782
1721,0,0.088011,0.737442,0.745508
1722,0,0.098538,0.769806,0.751572
1723,0,0.089385,0.704573,0.741353
1724,0,0.085775,0.680359,0.659250
1725,0,0.088677,0.725527,0.890988
1726,0,0.093231,0.725121,0.702983
1727,0,0.081448,0.666470,0.991459
1728,0,0.087200,0.713673,0.752674
1729,0,0.092101,0.723781,0.655105
1730,0,0.086860,0.687715,0.625454
1731,0,0.086523,0.744583,1.092675
1732,0,0.089676,0.751279,0.752241
1733,0,0.084793,0.731151,0.695681
1734,0,0.083626,0.657963,0.745514
1735,0,0.085373,0.702334,0.917506
1736,0,0.086252,0.667574,0.695635
1737,0,0.088471,0.675216,0.733412
1738,0,0.086471,0.697354,0.783133
1739,0,0.088137,0.715365,0.795210
1740,0,0.085727,0.672105,0.763133
1741,0,0.085309,0.742042,0.948246
1742,0,0.086296,0.715279,0.724196
1743,0,0.087810,0.711845,0.763566
1744,0,0.085379,0.765450,0.727789
1745,0,0.095368,0.800519,0.864722
1746,0,0.085924,0.674445,0.707369
1747,0,0.080464,0.641760,0.703030
1748,0,0.089362,0.778024,0.838455
1749,0,0.105182,0.697013,0.974994
1750,0,0.084793,0.719898,0.683093
1751,0,0.090805,0.775627,0.812035
1752,0,0.092283,0.730331,0.732968
1753,0,0.087997,0.732129,0.704042
1754,0,0.090442,0.754629,0.783531
1755,0,0.096778,0.839139,1.045763
1756,0,0.084852,0.656039,0.656003
1757,0,0.086564,0.706229,0.843695
1758,0,0.082377,0.678875,0.729300
1759,0,0.094748,0.818445,1.065089
1760,0,0.095064,0.821871,0.782929
1761,0,0.090524,0.780175,0.737584
1762,0,0.087009,0.720908,0.700787
1763,0,0.084811,0.669143,0.636754
1764,0,0.082922,0.698340,0.691300
1765,0,0.085149,0.707580,0.731597
1766,0,0.093218,0.766439,0.816291
1767,0,0.096655,0.808981,0.827112
1768,0,0.088094,0.696603,0.731497
1769,0,0.091192,0.756164,0.900675
1770,0,0.093548,0.792488,1.001075
1771,0,0.085256,0.745196,0.901418
1772,0,0.091650,0.711340,0.858557
1773,0,0.091251,0.757302,0.734462
1774,0,0.093901,0.829014,0.792178
1775,0,0.019455,0.321304,0.551054
1776,0,0.085470,0.714969,0.727517
1777,0,0.095657,0.739104,0.695212
1778,0,0.095513,0.818397,0.829394
1779,0,0.091110,0.754345,0.966996
1780,0,0.090914,0.734935,0.876722
1781,0,0.092628,0.804849,0.921554
1782,0,0.083743,0.657927,0.640274
1783,0,0.084894,0.703413,0.680781
1784,0,0.084393,0.690085,0.691590
1785,0,0.084999,0.630654,0.690212
1786,0,0.091766,0.786214,1.094634
1787,0,0.091564,0.727493,0.721916
1788,0,0.084938,0.666681,0.672808
1789,0,0.087389,0.761610,0.903850
1790,0,0.087192,0.715131,0.808970
1791,0,0.085639,0.663513,0.625492
1792,0,0.089086,0.696091,0.702307
1793,0,0.084915,0.721537,0.785947
1794,0,0.092144,0.763135,0.878583
1795,0,0.087915,0.740028,0.851564
1796,0,0.090423,0.750457,0.677270
1797,0,0.085223,0.661582,0.718847
1798,0,0.084098,0.749197,0.949525
1799,0,0.090543,0.768547,0.914792
1800,0,0.081898,0.670066,0.650522
1801,0,0.091538,0.724517,0.913417
1802,0,0.089492,0.727455,0.993402
1803,0,0.089381,0.663006,1.119327
1804,0,0.083480,0.635276,0.696162
1805,0,0.091652,0.727903,0.816721
1806,0,0.085751,0.692215,0.700583
1807,0,0.039819,0.404160,0.558544
1808,0,0.075315,0.601010,0.658158
1809,0,0.083498,0.653993,1.050623
1810,0,0.087254,0.702239,0.659904
1811,0,0.087843,0.720775,0.705001
1812,0,0.098167,0.783605,0.926896
1813,0,0.085892,0.666155,0.698570
1814,0,0.096062,0.827739,0.912729
1815,0,0.092564,0.767635,0.825947
1816,0,0.089777,0.733709,0.860126
1817,0,0.088409,0.765397,0.839778
1818,0,0.084104,0.643118,0.717042
1819,0,0.090931,0.718185,0.682450
1820,0,0.078609,0.639962,0.625858
1821,0,0.083091,0.651333,0.637983
1822,0,0.084207,0.685229,0.794293
1823,0,0.086262,0.709560,0.731936
1824,0,0.089120,0.655658,0.616180
1825,0,0.018103,0.272747,0.547087
1826,0,0.088470,0.704199,0.660416
1827,0,0.086369,0.707594,0.718860
1828,0,0.087730,0.734491,0.763035
1829,0,0.092591,0.784112,0.866975
1830,0,0.093710,0.757363,0.785335
1831,0,0.087240,0.683783,0.715291
1832,0,0.082601,0.681857,0.694214
1833,0,0.091603,0.723740,0.668908
1834,0,0.092262,0.752567,0.869956
1835,0,0.086623,0.664142,0.635007
1836,0,0.092015,0.793344,0.800522
1837,0,0.094647,0.733516,0.828279
1838,0,0.085659,0.675363,0.739187
1839,0,0.092588,0.774767,0.795169
1840,0,0.091039,0.724484,0.696653
1841,0,0.090560,0.759343,0.747471
1842,0,0.073604,0.607774,1.054115
1843,0,0.087085,0.698675,0.682769
1844,0,0.078864,0.623747,0.645572
1845,0,0.085036,0.681603,0.711262
1846,0,0.086599,0.680348,0.680991
1847,0,0.084554,0.717688,0.655485
1848,0,0.091241,0.720047,0.803967
1849,0,0.089645,0.739733,0.770005
1850,0,0.083209,0.684443,0.712507
1851,0,0.082471,0.675971,0.763349
1852,0,0.086675,0.686225,0.670745
1853,0,0.086377,0.689383,0.666877
1854,0,0.096809,0.768051,0.773765
1855,0,0.089494,0.767898,0.913025
1856,0,0.087393,0.690507,0.879078
1857,0,0.091051,0.713310,0.946491
1858,0,0.095841,0.732462,0.677057
1859,0,0.093859,0.810946,0.995590
1860,0,0.083078,0.649695,0.660572
1861,0,0.080775,0.628593,0.583789
1862,0,0.086926,0.663345,0.628430
1863,0,0.097406,0.819871,0.889208
1864,0,0.089269,0.710908,0.716859
1865,0,0.085965,0.669492,0.733138
1866,0,0.011757,0.256992,0.542418
1867,0,0.090002,0.687758,0.740042
1868,0,0.086312,0.716300,0.715667
1869,0,0.099819,0.785017,0.838924
1870,0,0.086357,0.681842,0.695894
1871,0,0.091110,0.743075,0.873631
1872,0,0.086688,0.688941,0.684615
1873,0,0.091980,0.732086,0.638829
1874,0,0.086377,0.668406,0.651765
1875,0,0.084791,0.668447,0.635213
1876,0,0.084232,0.670614,0.658368
1877,0,0.084689,0.646539,0.655422
1878,0,0.087824,0.719704,0.683452
1879,0,0.080271,0.634387,0.614937
1880,0,0.085108,0.650941,0.640174
1881,0,0.082597,0.686489,0.758388
1882,0,0.081670,0.662712,0.673697
1883,0,0.080589,0.608565,0.749862
1884,0,0.088438,0.690880,0.759540
1885,0,0.083122,0.661340,0.687133
1886,0,0.088265,0.680965,0.745634
1887,0,0.080997,0.647095,0.694502
1888,0,0.094362,0.772737,1.095689
1889,0,0.086930,0.718845,0.784620
1890,0,0.088860,0.690416,0.662261
1891,0,0.087811,0.743771,0.861497
1892,0,0.088554,0.695030,0.724337
1893,0,0.089379,0.693315,0.780197
1894,0,0.094998,0.764283,0.717253
1895,0,0.093407,0.771753,0.850767
1896,0,0.088535,0.749097,0.784006
1897,0,0.077182,0.570906,0.681577
1898,0,0.086151,0.713177,0.700644
1899,0,0.083941,0.695414,0.805338
1900,0,0.082932,0.672188,0.735782
1901,0,0.090167,0.740618,0.782700
1902,0,0.093164,0.725607,0.633465
1903,0,0.090359,0.712158,0.691089
1904,0,0.092133,0.804621,0.921654
1905,0,0.098917,0.825672,0.917980
1906,0,0.088075,0.723192,0.983838
1907,0,0.085074,0.660907,0.627684
1908,0,0.089494,0.701948,0.718192
1909,0,0.093109,0.755444,0.821086
1910,0,0.081029,0.628140,0.592461
1911,0,0.086328,0.694733,0.685206
1912,0,0.091396,0.776802,0.867305
1913,0,0.088263,0.716181,0.924100
1914,0,0.080818,0.635455,0.657941
1915,0,0.083084,0.654463,0.678076
1916,0,0.088534,0.712880,0.620913
1917,0,0.094904,0.792403,0.897585
1918,0,0.091170,0.748806,1.050547
1919,0,0.088402,0.703424,0.945284
1920,0,0.097936,0.733994,1.112252
1921,0,0.088608,0.690174,0.640407
1922,0,0.088912,0.722003,0.792154
1923,0,0.090117,0.663496,0.610210
1924,0,0.091020,0.733400,0.729112
1925,0,0.089195,0.728403,0.740068
1926,0,0.080635,0.653572,0.650001
1927,0,0.088911,0.721806,0.785585
1928,0,0.089025,0.714959,0.706411
1929,0,0.085129,0.678767,0.722067
1930,0,0.089500,0.678633,0.676541
1931,0,0.099141,0.814522,0.960213
1932,0,0.084695,0.699446,0.628198
1933,0,0.088619,0.732869,0.815540
1934,0,0.088674,0.692435,0.632148
1935,0,0.095812,0.782782,0.732908
1936,0,0.092447,0.749558,0.747579
1937,0,0.091439,0.757780,0.929081
1938,0,0.087288,0.715427,0.714373
1939,0,0.025764,0.289974,0.571650
1940,0,0.082819,0.660484,0.777575
1941,0,0.088555,0.710974,0.679291
1942,0,0.090393,0.758032,0.727998
1943,0,0.088296,0.694750,0.772500
1944,0,0.082830,0.682114,0.640108
1945,0,0.088064,0.702476,0.734528
1946,0,0.093782,0.811587,0.999932
1947,0,0.097425,0.842035,0.963599
1948,0,0.087901,0.720806,0.806887
1949,0,0.092963,0.765603,0.765521
1950,0,0.087909,0.719224,0.910573
1951,0,0.088728,0.708216,0.807153
1952,0,0.092683,0.757661,1.043370
1953,0,0.099900,0.764167,0.826895
1954,0,0.091550,0.706000,0.754292
1955,0,0.083573,0.687681,0.697954
1956,0,0.086578,0.669869,0.725541
1957,0,0.083097,0.631551,0.731449
1958,0,0.082603,0.656193,0.668260
1959,0,0.090006,0.732096,0.817123
1960,0,0.030798,0.412541,0.561961
1961,0,0.088036,0.701005,0.730279
1962,0,0.091315,0.715917,0.787393
1963,0,0.086494,0.687809,0.786987
1964,0,0.087508,0.720759,0.733067
1965,0,0.084817,0.667384,0.694978
1966,0,0.082917,0.651531,0.589459
1967,0,0.083240,0.654297,0.652457
1968,0,0.084753,0.669867,0.714473
1969,0,0.086642,0.762856,0.988345
1970,0,0.100145,0.842926,1.063597
1971,0,0.100767,0.827065,0.869338
1972,0,0.087798,0.704916,0.673881
1973,0,0.084528,0.650440,0.699655
1974,0,0.092351,0.756547,1.137258
1975,0,0.097662,0.840544,0.851573
1976,0,0.090744,0.750029,0.829940
1977,0,0.073033,0.577126,0.581686
1978,0,0.087499,0.694688,0.818311
1979,0,0.093593,0.785638,0.874160
1980,0,0.019772,0.292900,0.554520
1981,0,0.093739,0.770338,0.805852
1982,0,0.082365,0.630122,0.657144
1983,0,0.088674,0.709302,0.655554
1984,0,0.087925,0.672250,0.618245
1985,0,0.085733,0.674382,0.702160
1986,0,0.089454,0.737301,0.768315
1987,0,0.078630,0.545815,0.711953
1988,0,0.085481,0.668484,0.654339
1989,0,0.096775,0.762183,0.911132
1990,0,0.086969,0.714789,0.842900
1991,0,0.084397,0.699482,0.672721
1992,0,0.090931,0.751970,0.788939
1993,0,0.085636,0.683772,0.781698
1994,0,0.090637,0.722411,0.634484
1995,0,0.097091,0.668240,0.579140
1996,0,0.087271,0.695747,0.720287
1997,0,0.097125,0.781714,0.731637
1998,0,0.087979,0.733051,0.803979
1999,0,0.080755,0.636819,0.619061
2000,0,0.119524,0.781694,0.755430
