Episode,TotalGlobalSteps,MeanActionJitter,MeanMechJitter
1847,0,0.7184107,7.510003
1848,0,0.9643276,7.465257
1849,0,0.7208505,6.851127
1850,0,0.6206458,6.868003
1851,0,0.7111675,7.507421
1852,0,0.6789872,6.778026
1853,0,0,11.14651
1854,0,0.7703754,8.68741
1855,0,0,12.60716
1856,0,0.8251498,8.614481
1857,0,0,13.50425
1858,0,0.6847917,7.07159
1859,0,0.6180435,7.238324
1860,0,0.7650523,8.333426
1861,0,0.554771,6.787253
1862,0,0.7191734,7.62035
1863,0,0.6146947,6.244728
1864,0,0.6795307,7.906848
1865,0,0.6836497,7.329289
1866,0,0.6247458,7.328668
1867,0,0.6305745,6.56819
1868,0,0.6534582,7.311954
1869,0,0.7030562,6.792472
1870,0,0.74484,7.419055
1871,0,0.6765449,7.201109
1872,0,0.6469485,6.821389
1873,0,0.8905995,8.615012
1874,0,0.6940259,7.395076
1875,0,0.7380435,7.322728
1876,0,0.7543721,6.931532
1877,0,0.6828156,7.51571
1878,0,0.7302818,7.322499
1879,0,0.6466664,7.511039
1880,0,0.4934181,5.421039
1881,0,0.7830036,7.48906
1882,0,0.5617948,6.393615
1883,0,0.642688,6.204957
1884,0,0.7207913,7.848507
1885,0,0.769172,8.348522
1886,0,0.7070182,6.741868
1887,0,0.6552886,6.607477
1888,0,0.5912614,6.853666
1889,0,0.8185346,7.835746
1890,0,0.7500839,8.162222
1891,0,0.6817908,6.535316
1892,0,0.7492034,7.226014
1893,0,0.7503136,8.382038
1894,0,0.6947647,7.143557
1895,0,0.7101156,7.051936
1896,0,0.7598139,7.442835
1897,0,0,8.313838
1898,0,0.6145895,7.273441
1899,0,0,13.16113
1900,0,0.7194133,7.280666
1901,0,0.604246,6.378928
1902,0,0.8247914,7.492759
1903,0,0.6786363,7.244209
1904,0,0.8090046,7.480038
1905,0,0.7176406,7.484185
1906,0,0.6031377,7.070795
1907,0,0.6923462,7.114309
1908,0,0.7058965,7.000254
1909,0,0.6561415,6.909552
1910,0,0.7485413,6.9104
1911,0,0.8502448,7.666797
1912,0,0.7427647,8.319963
1913,0,0.6962551,6.512379
1914,0,0.6232337,6.159221
1915,0,0.73098,7.174917
1916,0,0.6414642,6.286337
1917,0,0.7634234,8.734385
1918,0,0.7093017,7.298797
1919,0,0.7271435,6.986105
1920,0,0.6967037,6.420467
1921,0,0.5746249,6.3419
1922,0,0.581686,6.780998
1923,0,0.5830456,6.528599
1924,0,0.6172114,7.154377
1925,0,0.617398,6.393089
1926,0,0.8013154,8.218089
1927,0,0.6186289,6.271417
1928,0,0.708567,7.744178
1929,0,0.6530377,6.776545
1930,0,0.7822782,7.361528
1931,0,0.806315,8.571429
1932,0,0.7013418,7.365197
1933,0,0.7458305,7.218306
1934,0,0.6947626,6.536191
1935,0,0.7536774,8.000587
1936,0,0.6702639,7.084199
1937,0,0.6712001,7.570056
1938,0,0.7332878,6.793532
1939,0,0.5726668,5.674197
1940,0,0.6957169,7.634737
1941,0,0.9146213,8.035243
1942,0,0.564099,6.451077
1943,0,0.7969927,7.888435
1944,0,0.6161036,6.376024
1945,0,0.6400412,6.762256
1946,0,0.7667657,8.217115
1947,0,0.681747,6.979592
1948,0,0.6880847,6.767119
1949,0,0.6498243,6.391326
1950,0,0.7550921,8.268983
1951,0,0.6571451,6.920598
1952,0,0.644695,7.48313
1953,0,0.7217994,7.737055
1954,0,0.7170076,8.247339
1955,0,0.6753273,7.463311
1956,0,0.6186674,7.692376
1957,0,0.7196857,7.56366
1958,0,0.5284138,6.695592
1959,0,0.6002458,7.204548
1960,0,0.7304021,7.655927
1961,0,0.6842161,6.977492
1962,0,0.7158115,6.627584
1963,0,0.7110029,8.016214
1964,0,0.570028,6.527479
1965,0,0.7737131,7.867916
1966,0,0.6866279,7.037957
1967,0,0.6387991,6.463006
1968,0,0.6425702,6.27673
1969,0,0.6832572,6.681267
1970,0,0.6261377,6.40937
1971,0,0.7211826,7.00169
1972,0,0.6850377,8.475564
1973,0,0.7090577,7.12556
1974,0,0.5374045,6.47428
1975,0,0.7754814,7.901066
1976,0,0.6638223,7.560309
1977,0,0.7795352,8.479471
1978,0,0.8098993,7.006017
1979,0,0.5836862,6.806452
1980,0,0.6805689,6.129271
1981,0,0.6418352,7.186966
1982,0,0.6928066,6.478042
1983,0,0.6195989,6.487799
1984,0,0.6148137,6.593577
1985,0,0.8335579,7.859017
1986,0,0.6259465,6.494466
1987,0,0.6577729,6.612113
1988,0,0.7050733,7.0144
1989,0,0.763298,7.916948
1990,0,0.6089156,6.58603
1991,0,0.748025,7.115181
1992,0,0.6436902,7.388839
1993,0,0.6255982,7.540568
1994,0,0.6855656,6.713607
1995,0,0.5395753,6.202941
1996,0,0.6713328,7.695429
1997,0,0.6827011,7.550443
1998,0,0.7636076,7.771932
1999,0,0.8153782,7.921921
2000,0,0.6693121,6.116939
2001,0,0.5781246,6.919305
2002,0,0.6857033,7.633094
2003,0,0.7933801,7.68644
2004,0,0.6535347,7.595774
2005,0,0.6702859,7.056996
2006,0,0.5764741,5.843803
2007,0,0.7920167,7.499742
2008,0,0.7729816,8.580812
