Episode,TotalGlobalSteps,MeanActionJitter,MeanMechJitter,MeanLinearSpeed
1439,0,0.111363,1.062037,0.988926
1440,0,0.110925,1.113815,1.113951
1441,0,0.129467,1.281972,1.052076
1442,0,0.116649,1.174539,1.264440
1443,0,0.140374,1.313342,0.902976
1444,0,0.129509,1.176223,1.302547
1445,0,0.128354,1.219419,1.454744
1446,0,0.102861,0.894703,0.924726
1447,0,0.116345,1.185189,1.298837
1448,0,0.109444,0.945957,0.887764
1449,0,0.119739,1.018278,1.161689
1450,0,0.128722,1.164663,1.153438
1451,0,0.148382,1.387054,1.157162
1452,0,0.135376,1.205854,0.977696
1453,0,0.154388,1.484009,0.888709
1454,0,0.140104,1.338160,1.048119
1455,0,0.112343,0.999088,1.012054
1456,0,0.133074,1.273298,1.211290
1457,0,0.154470,1.476424,1.607063
1458,0,0.121935,1.204973,1.275111
1459,0,0.124668,1.324541,1.221048
1460,0,0.117547,1.217393,1.244568
1461,0,0.117206,1.188620,1.173377
1462,0,0.133879,1.215227,1.179060
1463,0,0.156098,1.390961,0.995306
1464,0,0.098335,0.908607,0.922304
1465,0,0.136678,1.242235,1.173108
1466,0,0.131712,1.165117,1.055849
1467,0,0.124300,1.122346,1.048715
1468,0,0.121476,1.155343,1.243520
1469,0,0.117754,1.199431,1.229733
1470,0,0.140473,1.228668,1.065252
1471,0,0.130386,1.298216,1.474736
1472,0,0.111475,1.158686,1.166334
1473,0,0.123609,1.220919,1.130513
1474,0,0.117320,1.151469,1.269050
1475,0,0.113213,1.190683,1.199773
1476,0,0.116378,1.124846,1.202544
1477,0,0.123853,1.109722,1.142571
1478,0,0.110033,1.022278,0.965146
1479,0,0.126627,1.126295,0.875764
1480,0,0.121049,1.020110,1.054077
1481,0,0.115527,1.252990,1.219195
1482,0,0.114003,1.130222,1.152932
1483,0,0.119472,1.111764,0.971313
1484,0,0.111186,1.033377,1.247489
1485,0,0.114384,1.116996,1.214370
1486,0,0.118330,1.111470,1.171329
1487,0,0.145907,1.323178,1.041185
1488,0,0.141689,1.506175,1.457489
1489,0,0.123432,1.169116,1.328902
1490,0,0.111636,1.021826,1.159578
1491,0,0.133631,1.267488,0.911141
1492,0,0.130464,1.296833,1.020702
1493,0,0.144161,1.544783,1.508803
1494,0,0.124342,1.355431,1.264140
1495,0,0.130474,1.263531,1.083388
1496,0,0.138776,1.429588,1.208939
1497,0,0.125655,1.220083,1.068656
1498,0,0.108663,1.000213,1.098920
1499,0,0.102605,0.956483,1.162950
1500,0,0.124404,1.189485,1.225315
1501,0,0.124756,1.318948,1.389217
1502,0,0.144671,1.297654,1.011633
1503,0,0.130487,1.262657,0.964135
1504,0,0.108389,1.143890,1.369074
1505,0,0.109550,1.061604,1.280364
1506,0,0.109847,1.081298,1.079876
1507,0,0.130000,1.242765,1.325664
1508,0,0.084737,0.753109,0.970630
1509,0,0.115978,1.100349,1.118978
1510,0,0.113051,1.135397,1.016145
1511,0,0.140222,1.262251,1.228638
1512,0,0.116414,1.090481,1.165804
1513,0,0.120367,1.257838,1.037687
1514,0,0.115321,1.095271,1.292031
1515,0,0.116451,1.218376,1.390049
1516,0,0.143624,1.393220,0.886783
1517,0,0.124008,1.152409,1.229494
1518,0,0.124243,1.164933,1.156805
1519,0,0.129061,1.303012,1.083837
1520,0,0.113254,1.189091,1.199939
1521,0,0.174465,1.589563,1.100685
1522,0,0.139428,1.288693,1.029118
1523,0,0.145947,1.445077,1.370798
1524,0,0.140117,1.502446,1.821006
1525,0,0.115569,1.129418,1.234953
1526,0,0.110614,1.134587,1.125731
1527,0,0.132718,1.158695,1.100663
1528,0,0.127541,1.254079,1.164590
1529,0,0.119742,1.211974,1.043997
1530,0,0.126901,1.235197,1.265447
1531,0,0.125445,1.230340,1.235480
1532,0,0.132857,1.388691,1.476632
1533,0,0.101822,0.929297,0.845184
1534,0,0.138640,1.427914,1.425517
1535,0,0.115521,1.143462,1.205045
1536,0,0.137857,1.271423,0.912301
1537,0,0.125458,1.250927,1.191173
1538,0,0.125763,1.206080,1.211466
1539,0,0.103318,0.954334,1.180439
1540,0,0.130623,1.253711,1.186556
1541,0,0.127226,1.240783,1.009179
1542,0,0.108939,1.072070,1.095341
1543,0,0.126343,1.171882,1.143789
1544,0,0.131251,1.220265,1.558669
1545,0,0.149626,1.456599,1.792763
1546,0,0.102051,1.160825,1.307514
1547,0,0.127892,1.194759,1.175923
1548,0,0.131315,1.241630,1.148132
1549,0,0.135163,1.404971,1.520335
1550,0,0.121342,1.161115,0.990945
1551,0,0.150250,1.472799,1.007376
1552,0,0.150070,1.452835,1.359399
1553,0,0.143943,1.423421,0.968522
1554,0,0.152093,1.462946,0.857310
1555,0,0.127340,1.250614,1.241609
1556,0,0.113088,1.018498,0.890637
1557,0,0.120033,1.221207,1.307062
1558,0,0.112419,1.068184,1.017661
1559,0,0.132099,1.174740,1.176583
1560,0,0.143408,1.477476,1.637272
1561,0,0.124135,1.113273,1.269115
1562,0,0.118851,1.079816,1.007392
1563,0,0.132458,1.233123,1.390018
1564,0,0.128872,1.132048,1.348733
1565,0,0.150592,1.433663,0.895182
1566,0,0.131660,1.252225,1.237586
1567,0,0.136695,1.306838,0.867598
1568,0,0.120157,1.111084,1.380555
1569,0,0.102515,0.931956,1.067312
1570,0,0.109212,1.074762,1.167528
1571,0,0.120988,1.239279,1.404821
1572,0,0.113199,1.072411,0.994522
1573,0,0.125520,1.276411,1.187192
1574,0,0.119126,1.159624,1.242317
1575,0,0.126791,1.167495,1.276585
1576,0,0.149704,1.419299,0.997451
1577,0,0.124952,1.279096,1.301174
1578,0,0.178993,1.620646,0.911378
1579,0,0.118853,1.153002,1.176195
1580,0,0.156147,1.356777,0.957651
1581,0,0.120899,1.081992,0.981183
1582,0,0.137216,1.221446,1.251549
1583,0,0.124731,1.169444,1.169357
1584,0,0.118667,1.220177,1.222384
1585,0,0.125131,1.094079,0.914919
1586,0,0.113943,1.065520,1.032979
1587,0,0.121679,1.028980,1.229401
1588,0,0.106711,0.931743,1.083748
1589,0,0.115034,1.217796,1.320363
1590,0,0.145271,1.355693,0.821411
1591,0,0.164144,1.584155,1.050413
1592,0,0.125708,1.077443,1.001290
1593,0,0.120713,1.227330,1.310732
1594,0,0.157696,1.519721,1.064317
1595,0,0.145222,1.376397,0.986043
1596,0,0.138020,1.328254,1.838508
1597,0,0.121372,1.178421,1.210468
1598,0,0.121308,1.160671,1.270557
1599,0,0.122084,1.120827,0.863674
1600,0,0.107506,0.987744,1.147714
1601,0,0.114386,1.016865,0.901136
1602,0,0.120684,1.002840,1.128438
1603,0,0.114170,1.019866,1.292211
1604,0,0.150827,1.420276,1.679198
1605,0,0.121121,1.062732,1.203218
1606,0,0.119499,1.098397,1.189961
1607,0,0.113625,1.207397,1.175700
1608,0,0.091332,0.674670,0.647548
1609,0,0.131223,1.389898,1.448859
1610,0,0.120061,1.020745,0.902731
1611,0,0.142246,1.388021,1.288720
1612,0,0.120006,1.186736,1.199556
1613,0,0.138471,1.466467,1.191508
1614,0,0.129936,1.234903,1.307956
1615,0,0.117219,1.169391,1.190241
1616,0,0.122789,1.162817,1.368647
1617,0,0.115630,0.995957,1.191943
1618,0,0.142330,1.223178,1.053601
1619,0,0.146301,1.415786,0.905833
1620,0,0.153701,1.408919,0.959432
1621,0,0.142659,1.355902,1.022940
1622,0,0.172453,1.549212,1.033257
1623,0,0.132986,1.192992,1.053799
1624,0,0.110042,1.003247,1.188352
1625,0,0.124690,1.082215,1.100535
1626,0,0.118930,1.072182,1.020063
1627,0,0.105744,1.068833,1.037443
1628,0,0.115606,0.993666,0.999758
1629,0,0.113873,1.063224,1.244431
1630,0,0.126327,1.212050,1.238228
1631,0,0.110927,1.023546,1.189575
1632,0,0.140304,1.354708,1.118421
1633,0,0.139860,1.313380,1.034415
1634,0,0.105554,0.949905,0.966433
1635,0,0.140539,1.379076,1.382417
1636,0,0.116128,1.018617,0.935459
1637,0,0.123763,1.264084,1.127586
1638,0,0.115982,1.144644,1.171616
1639,0,0.143794,1.404506,1.000774
1640,0,0.115338,1.134432,1.148491
1641,0,0.113034,1.151102,1.043052
1642,0,0.139458,1.451011,1.784175
1643,0,0.128979,1.184141,1.246717
1644,0,0.131605,1.272331,1.092403
1645,0,0.126246,1.180243,1.289097
1646,0,0.109597,1.201720,1.315487
1647,0,0.108771,1.101634,1.251726
1648,0,0.144752,1.393140,0.794740
1649,0,0.146425,1.290622,1.008186
1650,0,0.116214,1.166923,1.280230
1651,0,0.134065,1.218556,1.037607
1652,0,0.123430,1.243821,1.214572
1653,0,0.110078,0.955003,0.849461
1654,0,0.140514,1.393603,1.395104
1655,0,0.122791,1.153794,1.370652
1656,0,0.146969,1.333992,0.942185
1657,0,0.119088,1.288740,1.284738
1658,0,0.113953,1.172223,1.301429
1659,0,0.123591,1.285485,1.271849
1660,0,0.136053,1.490364,1.583083
1661,0,0.131388,1.337387,1.297163
1662,0,0.130934,1.241514,1.198873
1663,0,0.161694,1.457735,0.957086
1664,0,0.123258,1.196115,1.007621
1665,0,0.134277,1.254613,0.901763
1666,0,0.106719,1.065684,1.052835
1667,0,0.123255,1.198291,0.997875
1668,0,0.138036,1.224406,1.162075
1669,0,0.122265,1.177293,1.045285
1670,0,0.134510,1.315585,1.038646
1671,0,0.128218,0.974101,1.172728
1672,0,0.135426,1.358016,0.992283
1673,0,0.128586,1.073869,1.230340
1674,0,0.110009,1.139682,1.187480
1675,0,0.134637,1.451614,1.486282
1676,0,0.135898,1.414556,1.462143
1677,0,0.093303,0.901582,0.841864
1678,0,0.117543,1.143270,1.040460
1679,0,0.134769,1.252707,0.928888
1680,0,0.115815,1.137296,1.257423
1681,0,0.115167,1.004797,1.047273
1682,0,0.116674,1.146149,1.235001
1683,0,0.136039,1.212829,1.000799
1684,0,0.119318,1.111241,1.227984
1685,0,0.111170,1.129036,1.063039
1686,0,0.175588,1.579363,1.153013
1687,0,0.148325,1.409029,1.025491
1688,0,0.138024,1.375097,1.485399
1689,0,0.120819,1.191874,1.365146
1690,0,0.138806,1.405922,1.625289
1691,0,0.131702,1.201776,1.032867
1692,0,0.149456,1.484136,1.756019
1693,0,0.110534,1.036847,1.051436
1694,0,0.120122,1.090514,0.878366
1695,0,0.137003,1.288667,1.038425
1696,0,0.154293,1.471329,1.061040
1697,0,0.111266,0.953140,0.944087
1698,0,0.117288,1.205502,1.236440
1699,0,0.129822,1.460571,1.652771
1700,0,0.130975,1.267149,1.020926
1701,0,0.123313,1.108129,1.078713
1702,0,0.151129,1.500733,1.025599
1703,0,0.124473,1.261615,1.238338
1704,0,0.125215,1.231162,0.951755
1705,0,0.141327,1.405472,1.118447
1706,0,0.114265,1.194449,1.424303
1707,0,0.107608,1.019886,1.348109
1708,0,0.126173,1.129321,1.189480
1709,0,0.119495,1.071853,1.145662
1710,0,0.116880,1.224165,1.278536
1711,0,0.141049,1.375879,1.141308
1712,0,0.127219,1.029143,1.322323
1713,0,0.119215,1.093600,0.984183
1714,0,0.149221,1.493244,1.154561
1715,0,0.105830,1.059550,1.240183
1716,0,0.139386,1.266597,0.997777
1717,0,0.140175,1.495378,1.158120
1718,0,0.128726,1.265950,1.376930
1719,0,0.121345,1.184788,1.195778
1720,0,0.133200,1.292000,1.031046
1721,0,0.116169,1.174813,1.397076
1722,0,0.120744,1.219498,1.373626
1723,0,0.131514,1.206375,1.082675
1724,0,0.140628,1.370490,1.029298
1725,0,0.125445,1.283522,1.048667
1726,0,0.120991,1.200338,1.055534
1727,0,0.106131,0.974953,1.201912
1728,0,0.133998,1.342044,1.147170
1729,0,0.113876,1.030415,1.213483
1730,0,0.129639,1.323909,1.490055
1731,0,0.139421,1.377375,1.367477
1732,0,0.129715,1.150939,1.146234
1733,0,0.108908,1.010965,0.876658
1734,0,0.113162,1.131894,0.976542
1735,0,0.123173,1.315564,1.375812
1736,0,0.146529,1.482871,1.309983
1737,0,0.109128,0.984093,0.862676
1738,0,0.111508,1.002083,1.312075
1739,0,0.106882,1.085085,0.961096
1740,0,0.114156,1.107526,1.321185
1741,0,0.118571,1.175235,1.103737
1742,0,0.122287,1.218214,1.175356
1743,0,0.125383,1.244023,1.136015
1744,0,0.138517,1.320149,1.128123
1745,0,0.108021,1.155964,1.114406
1746,0,0.152716,1.438932,1.001645
1747,0,0.129436,1.107574,1.200223
1748,0,0.147402,1.396730,1.067460
1749,0,0.107545,0.996109,1.040902
1750,0,0.147637,1.497255,1.183675
1751,0,0.108050,0.982951,1.112977
1752,0,0.142976,1.347983,1.670606
1753,0,0.126889,1.309799,1.240042
1754,0,0.138646,1.485729,1.535195
1755,0,0.130241,1.225838,0.996528
1756,0,0.112802,1.096444,1.332079
1757,0,0.119133,1.254345,1.059311
1758,0,0.111115,1.134978,1.343552
1759,0,0.121882,1.233516,1.068761
1760,0,0.153104,1.485537,1.083143
1761,0,0.135330,1.316935,1.118363
1762,0,0.118243,1.197310,1.153617
1763,0,0.130098,1.291934,1.432138
1764,0,0.124654,1.285214,1.489013
1765,0,0.131436,1.364577,1.302828
1766,0,0.129469,1.195970,1.143741
1767,0,0.137270,1.437796,1.627405
1768,0,0.129201,1.150501,1.317540
1769,0,0.115426,1.224172,1.224801
1770,0,0.124349,1.251222,1.187598
1771,0,0.118854,1.217506,1.303882
1772,0,0.133678,1.350928,1.494167
1773,0,0.128138,1.369806,1.436642
1774,0,0.129765,1.179357,0.949793
1775,0,0.134087,1.336574,1.086621
1776,0,0.127749,1.335702,1.349280
1777,0,0.139604,1.322083,1.829714
1778,0,0.139665,1.144838,0.940097
1779,0,0.115528,1.166451,1.345006
1780,0,0.149753,1.483362,1.803512
1781,0,0.146273,1.456885,1.731479
1782,0,0.140019,1.302017,1.003147
1783,0,0.150415,1.490298,0.999359
1784,0,0.140072,1.351766,0.892379
1785,0,0.109240,1.070962,1.237260
1786,0,0.115438,0.939937,1.234150
1787,0,0.175723,1.670121,0.891741
1788,0,0.147697,1.402909,0.962595
1789,0,0.113037,1.140667,1.190621
1790,0,0.121242,1.127377,1.052126
1791,0,0.120474,1.156229,1.209123
1792,0,0.127416,1.268010,0.986809
1793,0,0.119643,1.163775,1.290897
1794,0,0.117276,1.084359,1.128525
1795,0,0.096083,0.992240,1.141649
1796,0,0.128873,1.307640,0.926962
1797,0,0.125723,1.158915,1.105109
1798,0,0.152931,1.457480,0.971363
1799,0,0.134114,1.406840,1.548363
1800,0,0.117408,1.096621,1.076553
1801,0,0.129881,1.337686,1.458268
1802,0,0.109486,1.090596,0.990110
1803,0,0.143865,1.277790,0.978603
1804,0,0.121326,1.215523,1.363954
1805,0,0.118419,1.195767,0.984445
1806,0,0.116975,1.100830,1.240413
1807,0,0.113839,1.148394,1.177844
1808,0,0.108478,1.122300,1.044781
1809,0,0.137088,1.364170,1.225514
1810,0,0.121351,1.207460,1.409198
1811,0,0.096847,0.997539,1.184035
1812,0,0.117041,0.960518,1.018429
1813,0,0.095756,0.858591,0.980047
1814,0,0.116081,1.198643,1.303652
1815,0,0.109227,1.008036,1.331642
1816,0,0.121568,1.096639,1.281079
1817,0,0.146765,1.404946,0.915490
1818,0,0.130362,1.264338,1.054206
1819,0,0.113330,1.142084,1.297588
1820,0,0.107538,1.062418,1.103760
1821,0,0.132909,1.135160,1.251471
1822,0,0.109830,1.159485,1.177425
1823,0,0.127969,1.137784,1.293525
1824,0,0.126574,1.237326,1.138324
1825,0,0.120463,1.288407,1.135865
1826,0,0.121309,1.110052,1.020716
1827,0,0.166133,1.471340,0.922633
1828,0,0.155815,1.367340,1.467898
1829,0,0.125699,1.231281,1.009622
1830,0,0.108108,0.984090,1.069670
1831,0,0.140741,1.454701,1.092095
1832,0,0.135734,1.373943,1.138700
1833,0,0.140742,1.331091,1.660895
1834,0,0.114632,1.180756,1.372864
1835,0,0.134188,1.180093,1.217202
1836,0,0.147224,1.504631,1.076230
1837,0,0.134889,1.388560,1.410370
1838,0,0.124431,1.075911,0.898912
1839,0,0.124131,1.304711,1.320155
1840,0,0.140213,1.326782,0.993456
1841,0,0.130258,1.049733,1.056943
1842,0,0.120895,1.109517,1.340215
1843,0,0.138902,1.364664,1.429718
1844,0,0.099214,0.919523,0.948632
1845,0,0.118330,1.172687,1.182154
1846,0,0.135872,1.343226,0.936154
1847,0,0.125029,1.230865,1.199150
1848,0,0.122712,1.267213,1.140534
1849,0,0.147383,1.415646,1.145159
1850,0,0.100668,0.909332,1.062632
1851,0,0.123269,1.232604,1.414873
1852,0,0.114402,1.074247,1.197878
1853,0,0.100369,0.870220,1.017604
1854,0,0.117868,1.243485,1.197371
1855,0,0.150484,1.352859,1.000886
1856,0,0.157683,1.487714,0.992727
1857,0,0.145836,1.300554,0.916820
1858,0,0.127482,1.285135,0.993366
1859,0,0.117587,1.028829,0.990336
1860,0,0.117763,1.095097,1.085264
1861,0,0.140669,1.410122,1.107420
1862,0,0.125585,1.278765,1.291529
1863,0,0.120517,1.136804,1.363632
1864,0,0.135362,1.214495,1.216480
1865,0,0.128107,1.215300,1.240482
1866,0,0.127068,1.138501,1.195274
1867,0,0.111256,1.007802,0.953287
1868,0,0.117342,1.202242,1.247268
1869,0,0.122598,1.244614,1.274883
1870,0,0.110333,1.121703,1.129997
1871,0,0.130102,1.236807,1.347044
1872,0,0.131528,1.260041,1.207415
1873,0,0.120876,1.178637,1.063222
1874,0,0.124403,1.292780,1.146257
1875,0,0.133600,1.337207,1.226138
1876,0,0.121428,1.227752,1.075679
1877,0,0.108106,1.069150,1.233699
1878,0,0.144172,1.387053,0.961949
1879,0,0.142867,1.444479,1.048276
1880,0,0.116619,1.163383,1.256747
1881,0,0.137504,1.442262,1.413858
1882,0,0.120422,1.208508,1.188654
1883,0,0.118372,1.139492,1.070917
1884,0,0.127769,1.206333,1.076367
1885,0,0.125603,1.260489,1.186979
1886,0,0.128335,1.347396,1.419589
1887,0,0.121093,1.119293,1.031417
1888,0,0.142955,1.443823,1.036089
1889,0,0.117398,1.198834,1.208801
1890,0,0.116087,1.194021,1.180402
1891,0,0.124306,1.220653,1.276587
1892,0,0.113556,1.097096,1.230324
1893,0,0.114362,1.012827,1.042198
1894,0,0.116484,1.117379,1.079529
1895,0,0.104250,1.060912,1.047468
1896,0,0.133467,1.263601,1.376632
1897,0,0.116466,1.157850,1.364107
1898,0,0.140335,1.317961,1.270706
1899,0,0.109180,1.090597,0.976907
1900,0,0.116701,1.070170,1.148675
1901,0,0.167595,1.570158,0.941458
1902,0,0.135996,1.460711,1.621973
1903,0,0.111749,1.105663,1.264071
1904,0,0.121348,1.266767,1.282160
1905,0,0.135907,1.287848,1.180766
1906,0,0.118027,1.230280,1.354396
1907,0,0.115953,1.138963,1.301469
1908,0,0.131902,1.388867,1.488383
1909,0,0.120098,1.162430,1.020112
1910,0,0.131840,1.109399,1.267456
1911,0,0.128087,1.170473,1.232255
1912,0,0.145554,1.481617,1.118349
1913,0,0.158648,1.472889,0.977462
1914,0,0.120203,1.073965,1.239261
1915,0,0.113533,1.006007,1.003294
1916,0,0.137517,1.359797,1.069533
1917,0,0.139451,1.499564,1.737012
1918,0,0.110482,1.177138,1.366918
1919,0,0.132187,1.262093,0.991202
1920,0,0.136205,1.323761,1.248685
1921,0,0.128614,1.206025,1.037238
1922,0,0.102595,0.957128,0.899358
1923,0,0.145594,1.464932,1.793470
1924,0,0.116154,1.213868,1.336662
1925,0,0.112868,1.070532,1.244696
1926,0,0.163690,1.560568,0.913757
1927,0,0.122034,1.228290,1.234038
1928,0,0.130275,1.279078,0.929064
1929,0,0.125048,1.238520,1.239476
1930,0,0.111417,1.133191,1.263790
1931,0,0.108816,1.160160,1.372764
1932,0,0.115409,1.156502,1.283735
1933,0,0.140238,1.455469,1.476794
1934,0,0.132746,1.187410,0.868299
1935,0,0.106108,1.138635,1.256259
1936,0,0.108157,1.102289,1.351268
1937,0,0.133599,1.289087,1.364675
1938,0,0.131308,1.271802,1.699238
1939,0,0.137726,1.321460,1.481825
1940,0,0.127452,1.189757,1.206583
1941,0,0.113517,1.175553,1.206570
1942,0,0.124678,1.209437,1.125095
1943,0,0.117573,1.232017,1.144477
1944,0,0.099515,1.053035,1.156024
1945,0,0.139462,1.433473,1.637346
1946,0,0.133718,1.273070,1.384768
1947,0,0.127889,1.276407,1.244388
1948,0,0.136309,1.420979,1.423569
1949,0,0.132485,1.195592,1.163994
1950,0,0.115983,1.124623,1.317942
1951,0,0.136563,1.439717,1.619510
1952,0,0.135190,1.307275,1.471823
1953,0,0.109905,1.098088,1.110060
1954,0,0.156541,1.472461,0.959542
1955,0,0.121583,1.130103,1.095693
1956,0,0.106120,1.055627,1.216430
1957,0,0.128457,1.134993,1.082907
1958,0,0.134328,1.364214,1.039178
1959,0,0.127700,1.168411,0.929194
1960,0,0.110798,1.080598,1.363944
1961,0,0.114575,0.943312,1.103704
1962,0,0.125471,1.074201,1.325477
1963,0,0.104529,0.973737,0.818457
1964,0,0.113179,1.193289,1.147018
1965,0,0.109486,1.112222,1.231436
1966,0,0.109721,0.932105,0.869014
1967,0,0.117201,1.189634,1.148614
1968,0,0.128054,1.152147,1.055452
1969,0,0.135872,1.283779,1.069471
1970,0,0.124613,1.244342,1.230964
1971,0,0.127437,1.288958,1.394805
1972,0,0.122700,1.158371,1.072734
1973,0,0.125693,1.095746,0.956808
1974,0,0.133935,1.185628,0.904832
1975,0,0.135534,1.286052,1.108437
1976,0,0.115252,1.122826,1.338083
1977,0,0.122897,1.208485,1.139555
1978,0,0.139461,1.371121,1.242243
1979,0,0.129672,1.375816,1.485912
1980,0,0.134702,1.273858,0.939995
1981,0,0.119760,1.202690,1.108519
1982,0,0.131886,1.383120,1.554550
1983,0,0.128225,1.280307,1.300587
1984,0,0.100978,0.878626,1.025564
1985,0,0.139999,1.352310,1.047960
1986,0,0.119143,1.084023,1.188851
1987,0,0.145789,1.450077,1.458071
1988,0,0.127033,1.124166,1.062254
1989,0,0.154654,1.477357,1.042460
1990,0,0.117742,1.146776,1.100246
1991,0,0.128701,1.153767,1.096686
1992,0,0.124970,1.121882,1.136315
1993,0,0.122295,1.094059,1.139603
1994,0,0.131977,1.268875,0.968155
1995,0,0.125836,1.212021,1.289528
1996,0,0.112494,1.104509,1.312852
1997,0,0.123891,1.251904,1.138215
1998,0,0.148463,1.314876,1.274208
1999,0,0.118057,1.200848,1.063902
2000,0,0.114868,1.089786,1.047580
