Episode,TotalGlobalSteps,MeanActionJitter,MeanMechJitter
1831,0,0.5006434,5.025148
1832,0,0.5607608,5.623271
1833,0,0.5405751,5.484918
1834,0,0.4939559,4.919313
1835,0,0.4949893,4.947789
1836,0,0.5228084,5.254325
1837,0,0.5396562,5.237317
1838,0,0.5206837,5.038606
1839,0,0.5191423,5.17721
1840,0,0.5335007,5.393264
1841,0,0.5584653,5.697881
1842,0,0.5784802,5.467527
1843,0,0.5685719,5.905441
1844,0,0.5414928,5.275661
1845,0,0.5424712,5.246526
1846,0,0,18.70932
1847,0,0.5725607,5.359127
1848,0,0.5236921,4.839237
1849,0,0.5473105,5.657782
1850,0,0.5257348,5.129359
1851,0,0.587062,6.164825
1852,0,0.5447044,5.083411
1853,0,0.4690602,5.033142
1854,0,0.4884714,4.687146
1855,0,0,10.3967
1856,0,0.5396895,5.350873
1857,0,0.521796,4.949719
1858,0,0.4791803,4.11501
1859,0,0.4958054,4.814292
1860,0,0,18.20178
1861,0,0.5468328,5.609403
1862,0,0.5122631,5.293826
1863,0,0.5539696,5.8044
1864,0,0.5324151,5.827034
1865,0,0.5802602,5.680486
1866,0,0.5075082,5.387574
1867,0,0.486812,4.628394
1868,0,0.5707283,5.840084
1869,0,0.5399606,5.447689
1870,0,0.5246352,4.762395
1871,0,0.5255206,5.050704
1872,0,0.5368972,5.685104
1873,0,0.5423174,5.486676
1874,0,0.5051873,5.395908
1875,0,0.5323611,5.385436
1876,0,0.526269,5.561059
1877,0,0.5490524,5.425394
1878,0,0.5048777,5.23883
1879,0,0.4915518,4.544887
1880,0,0.530783,5.209708
1881,0,0.5124011,4.792939
1882,0,0.5477673,5.530079
1883,0,0.5656373,5.929682
1884,0,0.5640223,5.023713
1885,0,0.5117651,4.931238
1886,0,0.5531644,5.291523
1887,0,0.5730961,6.030082
1888,0,0.5282313,5.309882
1889,0,0.5768371,5.579958
1890,0,0,7.125034
1891,0,0.5083185,5.280204
1892,0,0.5296391,5.128714
1893,0,0,11.69112
1894,0,0.5740968,5.504522
1895,0,0.5934696,6.207042
1896,0,0.5284835,5.152576
1897,0,0.518799,4.949234
1898,0,0.4708889,5.290886
1899,0,0.5075815,5.269159
1900,0,0.5283038,5.447363
1901,0,0.5204887,5.149201
1902,0,0.5807022,6.063156
1903,0,0.506268,5.071627
1904,0,0.537298,5.650056
1905,0,0.5888889,5.883685
1906,0,0.5371515,4.577477
1907,0,0.5518087,5.711683
1908,0,0,8.802543
1909,0,0.497775,5.103839
1910,0,0.5650054,5.679833
1911,0,0.5898172,5.713019
1912,0,0.5459508,5.915256
1913,0,0.5672009,5.722048
1914,0,0.5758006,5.668467
1915,0,0.5039642,5.34937
1916,0,0.5305007,5.199162
1917,0,0,11.58907
1918,0,0.5488181,5.3734
1919,0,0.5229451,5.029042
1920,0,0.5188169,5.18958
1921,0,0.5335671,5.330013
1922,0,0.5275229,5.133201
1923,0,0,14.82357
1924,0,0,0
1925,0,0.5420631,5.869528
1926,0,0.5096583,5.260671
1927,0,0.4878009,5.063475
1928,0,0.5235985,5.047218
1929,0,0,20.97818
1930,0,0.4885446,4.939599
1931,0,0.4893328,4.917114
1932,0,0.5501959,5.430893
1933,0,0.5312,5.660445
1934,0,0.5271915,6.153383
1935,0,0.5276538,5.01995
1936,0,0.5430405,5.242295
1937,0,0.4647243,4.821182
1938,0,0.605259,5.907621
1939,0,0.5216486,4.411087
1940,0,0.4862621,4.940337
1941,0,0.5747307,5.230227
1942,0,0.5275316,5.307488
1943,0,0.5089763,4.96417
1944,0,0,26.08409
1945,0,0.5810434,5.642621
1946,0,0.4998521,4.953093
1947,0,0.5349574,5.098878
1948,0,0.5393378,5.075504
1949,0,0.5026266,4.87461
1950,0,0.5079772,5.457137
1951,0,0.5429854,5.579627
1952,0,0.61257,5.971633
1953,0,0.5352836,5.340427
1954,0,0.4947473,5.021039
1955,0,0.5281266,5.592941
1956,0,0.5685191,5.801798
1957,0,0.5394408,5.283723
1958,0,0.4726621,4.895632
1959,0,0.5353927,5.34323
1960,0,0.4906681,5.370258
1961,0,0.5124919,5.139685
1962,0,0.5508815,6.119249
1963,0,0.5159576,5.040469
1964,0,0.513855,6.029957
1965,0,0.5598123,5.643041
1966,0,0.6019129,6.311307
1967,0,0.5091657,4.877709
1968,0,0,12.22334
1969,0,0,0
1970,0,0.5914073,5.708812
1971,0,0,13.82745
1972,0,0.5145463,5.412197
1973,0,0.4679303,5.250498
1974,0,0.5578138,5.468169
1975,0,0,13.07391
1976,0,0.5158237,5.604405
1977,0,0.5761487,5.698178
1978,0,0.5278498,5.438026
1979,0,0.5981532,6.070364
1980,0,0,18.17958
1981,0,0.5237741,4.935696
1982,0,0.5135234,5.011635
1983,0,0.5117457,5.561005
1984,0,0.5106502,5.377598
1985,0,0.5487951,5.190937
1986,0,0,10.26756
1987,0,0.5403311,5.728414
1988,0,0.5538555,5.536359
1989,0,0.5465375,5.526803
1990,0,0.5499889,5.540232
1991,0,0.5227097,5.119246
1992,0,0.5216409,5.273107
1993,0,0.5255052,5.541719
1994,0,0.5422254,5.010915
1995,0,0.4835949,4.885955
1996,0,0.5789463,5.318403
1997,0,0.5809813,5.90807
1998,0,0.4820611,4.731609
1999,0,0.5362074,5.915691
2000,0,0.5363891,5.266597
2001,0,0.5469971,5.437568
2002,0,0.3761958,4.988156
2003,0,0,9.60426
2004,0,0.5152965,5.012585
2005,0,0.5287378,5.29442
2006,0,0.5857161,6.184828
2007,0,0.5250589,5.079641
2008,0,0.5260869,5.363184
2009,0,0.5002114,4.648418
2010,0,0,13.11672
2011,0,0.5334724,5.088194
2012,0,0.5252342,5.424463
2013,0,0.5856944,6.524651
2014,0,0.5173891,4.561025
2015,0,0.5320948,5.304718
2016,0,0.4664916,4.530402
