Wall time,Step,Value
1775057421.590742,2110000,11.17698860168457
1775057433.7409558,2120000,13.168482780456543
1775057446.3259048,2130000,12.558371543884277
1775057458.7895994,2140000,11.179144859313965
1775057471.5887692,2150000,12.584807395935059
1775057492.602358,2160000,12.013933181762695
1775057504.7512438,2170000,11.977352142333984
1775057517.4618185,2180000,12.622429847717285
1775057530.0824485,2190000,12.34396743774414
1775057542.4948614,2200000,12.531628608703613
1775057555.1616778,2210000,12.152495384216309
1775057567.3075936,2220000,11.30978775024414
1775057579.8301263,2230000,12.684268951416016
1775057592.5726368,2240000,12.802525520324707
1775057604.8333914,2250000,12.13428783416748
1775057625.9563284,2260000,12.876973152160645
1775057638.6001236,2270000,14.011874198913574
1775057651.0234516,2280000,13.478569984436035
1775057663.5228367,2290000,12.36221694946289
1775057675.771022,2300000,13.492452621459961
1775057688.5229502,2310000,12.853779792785645
1775057700.9960625,2320000,14.067819595336914
1775057713.4043157,2330000,12.751134872436523
1775057725.9652345,2340000,12.640387535095215
1775057738.1962717,2350000,12.64649772644043
1775057759.613403,2360000,12.692988395690918
1775057771.8963137,2370000,13.204817771911621
1775057784.2367501,2380000,13.074737548828125
1775057796.416049,2390000,12.842217445373535
1775057809.2233298,2400000,12.54215145111084
1775057821.817968,2410000,13.778854370117188
1775057834.315816,2420000,14.481359481811523
1775057846.4545298,2430000,12.349363327026367
1775057859.074979,2440000,12.825438499450684
1775057871.3611925,2450000,13.596099853515625
1775057883.9920695,2460000,13.072693824768066
1775057904.989172,2470000,14.170328140258789
1775057917.298826,2480000,13.357620239257812
1775057930.1107543,2490000,13.862020492553711
1775057942.3182635,2500000,14.39113998413086
1775057954.8932283,2510000,13.800293922424316
1775057967.4036798,2520000,13.638799667358398
1775057980.0186975,2530000,14.16666030883789
1775057992.411691,2540000,12.811761856079102
1775058004.958913,2550000,12.843420028686523
1775058017.5314355,2560000,13.327950477600098
1775058038.565923,2570000,12.758587837219238
1775058051.4324977,2580000,13.875358581542969
1775058063.635226,2590000,14.508440017700195
1775058076.1820824,2600000,14.805481910705566
1775058088.590778,2610000,14.04755687713623
1775058101.0866637,2620000,13.790692329406738
1775058113.9327958,2630000,13.743949890136719
1775058126.320647,2640000,14.021346092224121
1775058139.0031378,2650000,14.84118366241455
1775058151.2726982,2660000,14.086408615112305
1775058172.3510923,2670000,13.941898345947266
1775058184.7555082,2680000,14.203295707702637
1775058196.997149,2690000,14.573963165283203
1775058209.741451,2700000,13.940486907958984
1775058222.1822834,2710000,15.050092697143555
1775058234.7711172,2720000,14.035576820373535
1775058247.0095317,2730000,14.191313743591309
1775058259.7661395,2740000,13.90577220916748
1775058271.9622507,2750000,14.329642295837402
1775058284.6017017,2760000,14.302261352539062
1775058305.6761122,2770000,14.255545616149902
1775058318.2740488,2780000,16.214031219482422
1775058330.820807,2790000,14.174667358398438
1775058343.470511,2800000,14.361581802368164
1775058356.1301315,2810000,15.069972038269043
1775058368.3606012,2820000,15.325348854064941
1775058380.868545,2830000,13.522284507751465
1775058393.3977041,2840000,15.145265579223633
1775058405.7583158,2850000,14.485954284667969
1775058418.1750684,2860000,14.431036949157715
1775058430.9901447,2870000,14.257122039794922
1775058452.0468156,2880000,14.596439361572266
1775058464.319455,2890000,14.997501373291016
1775058477.1214707,2900000,14.87382984161377
1775058489.6801727,2910000,14.789708137512207
1775058502.2546039,2920000,14.361671447753906
1775058514.7598958,2930000,14.018211364746094
1775058527.4156091,2940000,15.158595085144043
1775058539.9787009,2950000,14.9512357711792
1775058552.7714307,2960000,14.462200164794922
1775058565.2176037,2970000,14.788853645324707
1775058586.3051383,2980000,15.615057945251465
1775058598.7114081,2990000,14.645727157592773
1775058611.2933226,3000000,15.582509994506836
1775058624.098412,3010000,14.641256332397461
1775058636.744422,3020000,15.542049407958984
1775058649.2421336,3030000,15.238493919372559
1775058661.8694685,3040000,14.132802963256836
1775058674.5535927,3050000,14.90830135345459
1775058686.9370153,3060000,15.544843673706055
1775058700.337571,3070000,14.485888481140137
1775058725.9608457,3080000,14.497947692871094
1775058740.9947124,3090000,14.980525016784668
1775058755.0241017,3100000,15.013850212097168
1775058768.788948,3110000,14.069229125976562
1775058782.590016,3120000,14.82925033569336
1775058796.2966785,3130000,15.133525848388672
1775058810.1141694,3140000,14.600335121154785
1775058823.9888847,3150000,14.936882972717285
1775058837.6754982,3160000,15.58874797821045
1775058851.9317737,3170000,15.792327880859375
1775058875.6969035,3180000,14.517267227172852
1775058889.2954478,3190000,14.636809349060059
1775058903.9148765,3200000,15.314351081848145
1775058918.4442718,3210000,14.383705139160156
1775058932.1061954,3220000,15.154112815856934
1775058946.0695393,3230000,14.972073554992676
1775058960.1085243,3240000,15.722138404846191
1775058974.0048969,3250000,15.356424331665039
1775058988.5710702,3260000,15.501335144042969
1775059002.4344816,3270000,15.621641159057617
1775059025.527598,3280000,15.83418083190918
1775059039.2041125,3290000,14.924702644348145
1775059052.6303847,3300000,16.35702133178711
1775059066.37474,3310000,15.469172477722168
1775059080.116999,3320000,14.831694602966309
1775059094.155156,3330000,15.187482833862305
1775059107.4651096,3340000,15.76363754272461
1775059120.692158,3350000,15.370589256286621
1775059133.5042195,3360000,15.383502006530762
1775059146.9002836,3370000,15.191801071166992
1775059159.7665446,3380000,15.149428367614746
1775059183.0391777,3390000,14.26988410949707
1775059196.2383974,3400000,15.066762924194336
1775059209.380492,3410000,14.974101066589355
1775059222.1429856,3420000,15.816507339477539
1775059235.3194866,3430000,14.737420082092285
1775059248.3793561,3440000,15.413053512573242
1775059261.301336,3450000,15.352744102478027
1775059274.3509948,3460000,14.938974380493164
1775059287.2155025,3470000,15.220330238342285
1775059300.2042525,3480000,14.581499099731445
1775059323.6746204,3490000,15.644819259643555
1775059336.6881325,3500000,15.641988754272461
1775059349.0911043,3510000,14.908026695251465
1775059361.3956592,3520000,15.640543937683105
1775059373.8904462,3530000,15.280930519104004
1775059386.4431343,3540000,15.359354972839355
1775059398.780252,3550000,14.479125022888184
1775059411.4001637,3560000,15.977547645568848
1775059423.7749426,3570000,15.974333763122559
1775059436.5708659,3580000,15.410924911499023
1775059457.971634,3590000,15.161742210388184
1775059471.3014872,3600000,15.729137420654297
1775059484.0184157,3610000,16.374832153320312
